date,time,home_team,away_team,home_goals,away_goals,result,year,total_goals,home_date,home_goals_for,home_goals_against,home_points,home_form_5,home_goals_for_5,home_goals_against_5,home_goal_diff_5,away_date,away_goals_for,away_goals_against,away_points,away_form_5,away_goals_for_5,away_goals_against_5,away_goal_diff_5,home_tier,away_tier,diff_tier,diff_form_5,diff_goals_for_5,diff_goals_against_5
2012-09-22,01:30:00,Puebla,León,1.0,1.0,D,2012,2.0,2012-09-22,1.0,1.0,1,0.6,0.8,2.2,-1.4000000000000001,2012-09-22,1.0,1.0,1,1.4,1.8,1.2,0.6000000000000001,2,1,-1,-0.7999999999999999,-1.0,1.0000000000000002
2012-09-22,03:30:00,Morelia,Tigres UANL,1.0,1.0,D,2012,2.0,2012-09-22,1.0,1.0,1,1.6,2.2,1.4,0.8000000000000003,2012-09-22,1.0,1.0,1,2.0,2.0,0.8,1.2,2,1,-1,-0.3999999999999999,0.20000000000000018,0.5999999999999999
2012-09-22,23:00:00,Cruz Azul,Club América,1.0,1.0,D,2012,2.0,2012-09-22,1.0,1.0,1,1.6,0.8,0.8,0.0,2012-09-22,1.0,1.0,1,2.0,2.0,0.6,1.4,1,1,0,-0.3999999999999999,-1.2,0.20000000000000007
2012-09-23,23:00:00,Guadalajara,Pumas UNAM,0.0,0.0,D,2012,0.0,2012-09-23,0.0,0.0,1,1.4,1.0,1.0,0.0,2012-09-23,0.0,0.0,1,1.4,1.2,0.8,0.3999999999999999,1,2,1,0.0,-0.19999999999999996,0.19999999999999996
2012-09-23,03:30:00,Tijuana,Atlas,1.0,1.0,D,2012,2.0,2012-09-23,1.0,1.0,1,2.4,1.2,1.2,0.0,2012-09-23,1.0,1.0,1,1.2,1.0,0.6,0.4,2,2,0,1.2,0.19999999999999996,0.6
2012-09-23,18:00:00,Toluca FC,Atlante,1.0,0.0,H,2012,1.0,2012-09-23,1.0,0.0,3,1.0,0.8,1.2,-0.3999999999999999,2012-09-23,0.0,1.0,0,1.0,1.2,1.4,-0.19999999999999996,1,3,2,0.0,-0.3999999999999999,-0.19999999999999996
2012-09-23,01:00:00,Monterrey,Querétaro,3.0,2.0,H,2012,5.0,2012-09-23,3.0,2.0,3,1.6,1.6,1.4,0.20000000000000018,2012-09-23,2.0,3.0,0,0.2,0.2,2.2,-2.0,1,2,1,1.4000000000000001,1.4000000000000001,-0.8000000000000003
2012-09-23,01:00:00,Atlético de San Luis,Pachuca,1.0,0.0,H,2012,1.0,2012-09-23,1.0,0.0,3,0.6,0.6,1.2,-0.6,2012-09-23,0.0,1.0,0,1.0,0.6,1.2,-0.6,3,1,-2,-0.4,0.0,0.0
2012-09-23,01:00:00,Santos Laguna,Chiapas,0.0,0.0,D,2012,0.0,2012-09-23,0.0,0.0,1,1.4,0.8,1.0,-0.19999999999999996,2012-09-23,0.0,0.0,1,1.4,1.4,2.0,-0.6000000000000001,1,2,1,0.0,-0.5999999999999999,-1.0
2012-09-29,01:30:00,Chiapas,Cruz Azul,1.0,0.0,H,2012,1.0,2012-09-29,1.0,0.0,3,1.6,1.4,1.2,0.19999999999999996,2012-09-29,0.0,1.0,0,1.6,1.0,1.0,0.0,2,1,-1,0.0,0.3999999999999999,0.19999999999999996
2012-09-29,03:30:00,León,Monterrey,2.0,0.0,H,2012,2.0,2012-09-29,2.0,0.0,3,1.0,1.6,1.4,0.20000000000000018,2012-09-29,0.0,2.0,0,2.2,2.2,1.6,0.6000000000000001,1,1,0,-1.2000000000000002,-0.6000000000000001,-0.20000000000000018
2012-09-29,23:00:00,Club América,Morelia,1.0,1.0,D,2012,2.0,2012-09-29,1.0,1.0,1,2.0,2.2,0.8,1.4000000000000001,2012-09-29,1.0,1.0,1,1.6,2.0,1.2,0.8,1,2,1,0.3999999999999999,0.20000000000000018,-0.3999999999999999
2012-09-29,23:00:00,Querétaro,Tijuana,0.0,1.0,A,2012,1.0,2012-09-29,0.0,1.0,0,0.2,0.6,2.4,-1.7999999999999998,2012-09-29,1.0,0.0,3,2.6,1.4,0.6,0.7999999999999999,2,2,0,-2.4,-0.7999999999999999,1.7999999999999998
2012-09-30,03:00:00,Atlas,Toluca FC,1.0,3.0,A,2012,4.0,2012-09-30,1.0,3.0,0,1.2,1.0,0.6,0.4,2012-09-30,3.0,1.0,3,1.6,1.0,1.0,0.0,2,1,-1,-0.40000000000000013,0.0,-0.4
2012-09-30,01:00:00,Pachuca,Guadalajara,1.0,0.0,H,2012,1.0,2012-09-30,1.0,0.0,3,0.8,0.6,1.4,-0.7999999999999999,2012-09-30,0.0,1.0,0,1.6,1.0,0.8,0.19999999999999996,1,1,0,-0.8,-0.4,0.5999999999999999
2012-09-30,18:00:00,Pumas UNAM,Puebla,2.0,1.0,H,2012,3.0,2012-09-30,2.0,1.0,3,1.4,1.0,0.6,0.4,2012-09-30,1.0,2.0,0,0.8,1.0,2.0,-1.0,2,2,0,0.5999999999999999,0.0,-1.4
2012-09-30,01:00:00,Tigres UANL,Atlético de San Luis,0.0,0.0,D,2012,0.0,2012-09-30,0.0,0.0,1,1.6,1.4,1.0,0.3999999999999999,2012-09-30,0.0,0.0,1,1.2,0.6,0.8,-0.20000000000000007,1,3,2,0.40000000000000013,0.7999999999999999,0.19999999999999996
2012-10-11,03:30:00,León,Atlas,3.0,1.0,H,2012,4.0,2012-10-11,3.0,1.0,3,1.0,1.2,1.4,-0.19999999999999996,2012-10-11,1.0,3.0,0,0.6,0.6,1.2,-0.6,1,2,1,0.4,0.6,0.19999999999999996
2012-10-11,03:30:00,Morelia,Santos Laguna,2.0,0.0,H,2012,2.0,2012-10-11,2.0,0.0,3,1.6,2.0,1.2,0.8,2012-10-11,0.0,2.0,0,1.0,0.4,0.8,-0.4,2,1,-1,0.6000000000000001,1.6,0.3999999999999999
2012-10-11,23:00:00,Cruz Azul,Monterrey,1.0,1.0,D,2012,2.0,2012-10-11,1.0,1.0,1,1.0,0.6,1.0,-0.4,2012-10-11,1.0,1.0,1,2.0,1.8,1.6,0.19999999999999996,1,1,0,-1.0,-1.2000000000000002,-0.6000000000000001
2012-10-13,23:00:00,Cruz Azul,Querétaro,3.0,2.0,H,2012,5.0,2012-10-13,3.0,2.0,3,1.0,0.6,1.0,-0.4,2012-10-13,2.0,3.0,0,0.2,0.6,2.0,-1.4,1,2,1,0.8,0.0,-1.0
2012-10-14,23:00:00,Guadalajara,Chiapas,1.0,1.0,D,2012,2.0,2012-10-14,1.0,1.0,1,1.4,0.8,0.8,0.0,2012-10-14,1.0,1.0,1,2.2,1.2,0.4,0.7999999999999999,1,2,1,-0.8000000000000003,-0.3999999999999999,0.4
2012-10-14,01:00:00,Santos Laguna,Tijuana,2.0,2.0,D,2012,4.0,2012-10-14,2.0,2.0,1,0.4,0.2,1.2,-1.0,2012-10-14,2.0,2.0,1,2.6,1.4,0.6,0.7999999999999999,1,2,1,-2.2,-1.2,0.6
2012-10-14,01:00:00,Atlético de San Luis,Atlante,2.0,2.0,D,2012,4.0,2012-10-14,2.0,2.0,1,1.4,0.4,0.4,0.0,2012-10-14,2.0,2.0,1,1.0,1.0,1.2,-0.19999999999999996,3,3,0,0.3999999999999999,-0.6,-0.7999999999999999
2012-10-14,01:00:00,León,Tigres UANL,2.0,0.0,H,2012,2.0,2012-10-14,2.0,0.0,3,1.4,1.6,1.4,0.20000000000000018,2012-10-14,0.0,2.0,0,1.2,1.0,0.8,0.19999999999999996,1,1,0,0.19999999999999996,0.6000000000000001,0.5999999999999999
2012-10-14,18:00:00,Pumas UNAM,Pachuca,1.0,0.0,H,2012,1.0,2012-10-14,1.0,0.0,3,1.4,0.8,0.8,0.0,2012-10-14,0.0,1.0,0,1.4,0.8,0.8,0.0,2,1,-1,0.0,0.0,0.0
2012-10-20,23:00:00,Querétaro,Morelia,1.0,2.0,A,2012,3.0,2012-10-20,1.0,2.0,0,0.2,1.0,1.8,-0.8,2012-10-20,2.0,1.0,3,1.6,1.8,1.2,0.6000000000000001,2,2,0,-1.4000000000000001,-0.8,0.6000000000000001
2012-10-20,01:30:00,Chiapas,Puebla,2.0,0.0,H,2012,2.0,2012-10-20,2.0,0.0,3,2.2,1.2,0.4,0.7999999999999999,2012-10-20,0.0,2.0,0,0.8,1.0,1.8,-0.8,2,2,0,1.4000000000000001,0.19999999999999996,-1.4
2012-10-20,03:30:00,Tijuana,Cruz Azul,2.0,2.0,D,2012,4.0,2012-10-20,2.0,2.0,1,2.2,1.4,0.8,0.5999999999999999,2012-10-20,2.0,2.0,1,1.0,1.0,1.4,-0.3999999999999999,2,1,-1,1.2000000000000002,0.3999999999999999,-0.5999999999999999
2012-10-20,23:00:00,Club América,León,2.0,1.0,H,2012,3.0,2012-10-20,2.0,1.0,3,1.6,1.6,0.6,1.0,2012-10-20,1.0,2.0,0,2.0,1.8,0.8,1.0,1,1,0,-0.3999999999999999,-0.19999999999999996,-0.20000000000000007
2012-10-21,03:00:00,Atlas,Atlético de San Luis,2.0,3.0,A,2012,5.0,2012-10-21,2.0,3.0,0,0.4,0.6,1.6,-1.0,2012-10-21,3.0,2.0,3,1.6,0.8,0.6,0.20000000000000007,2,3,1,-1.2000000000000002,-0.20000000000000007,1.0
2012-10-21,18:00:00,Toluca FC,Santos Laguna,4.0,1.0,H,2012,5.0,2012-10-21,4.0,1.0,3,2.0,1.2,0.8,0.3999999999999999,2012-10-21,1.0,4.0,0,0.6,0.4,1.2,-0.7999999999999999,1,1,0,1.4,0.7999999999999999,-0.3999999999999999
2012-10-21,01:00:00,Pachuca,Monterrey,1.0,1.0,D,2012,2.0,2012-10-21,1.0,1.0,1,1.4,0.8,0.8,0.0,2012-10-21,1.0,1.0,1,2.0,1.8,1.6,0.19999999999999996,1,1,0,-0.6000000000000001,-1.0,-0.8
2012-10-21,01:00:00,Tigres UANL,Pumas UNAM,5.0,0.0,H,2012,5.0,2012-10-21,5.0,0.0,3,1.2,0.8,0.8,0.0,2012-10-21,0.0,5.0,0,1.4,0.6,0.6,0.0,1,2,1,-0.19999999999999996,0.20000000000000007,0.20000000000000007
2012-10-22,00:00:00,Atlante,Guadalajara,3.0,1.0,H,2012,4.0,2012-10-22,3.0,1.0,3,1.0,1.0,1.2,-0.19999999999999996,2012-10-22,1.0,3.0,0,1.0,0.8,1.0,-0.19999999999999996,3,1,-2,0.0,0.19999999999999996,0.19999999999999996
2012-10-24,02:30:00,Morelia,Atlas,2.0,0.0,H,2012,2.0,2012-10-24,2.0,0.0,3,1.6,1.6,1.2,0.40000000000000013,2012-10-24,0.0,2.0,0,0.4,1.0,2.0,-1.0,2,2,0,1.2000000000000002,0.6000000000000001,-0.8
2012-10-26,03:00:00,Puebla,Club América,0.0,1.0,A,2012,1.0,2012-10-26,0.0,1.0,0,0.8,1.0,1.6,-0.6000000000000001,2012-10-26,1.0,0.0,3,1.6,1.2,0.8,0.3999999999999999,2,1,-1,-0.8,-0.19999999999999996,0.8
2012-10-27,23:00:00,Atlético de San Luis,Querétaro,0.0,0.0,D,2012,0.0,2012-10-27,0.0,0.0,1,2.2,1.4,0.8,0.5999999999999999,2012-10-27,0.0,0.0,1,0.2,1.0,1.8,-0.8,3,2,-1,2.0,0.3999999999999999,-1.0
2012-10-27,23:00:00,Cruz Azul,Toluca FC,3.0,0.0,H,2012,3.0,2012-10-27,3.0,0.0,3,1.2,1.4,1.4,0.0,2012-10-27,0.0,3.0,0,2.0,1.8,1.0,0.8,1,1,0,-0.8,-0.40000000000000013,0.3999999999999999
2012-10-27,03:30:00,León,Chiapas,4.0,1.0,H,2012,5.0,2012-10-27,4.0,1.0,3,2.0,1.8,0.8,1.0,2012-10-27,1.0,4.0,0,2.2,1.2,0.2,1.0,1,2,1,-0.20000000000000018,0.6000000000000001,0.6000000000000001
2012-10-28,01:00:00,Morelia,Tijuana,1.0,1.0,D,2012,2.0,2012-10-28,1.0,1.0,1,2.2,1.6,0.6,1.0,2012-10-28,1.0,1.0,1,1.8,1.6,1.2,0.40000000000000013,2,2,0,0.40000000000000013,0.0,-0.6
2012-10-28,01:00:00,Monterrey,Santos Laguna,3.0,2.0,H,2012,5.0,2012-10-28,3.0,2.0,3,1.6,1.6,1.6,0.0,2012-10-28,2.0,3.0,0,0.4,0.6,2.0,-1.4,1,1,0,1.2000000000000002,1.0,-0.3999999999999999
2012-10-28,01:00:00,Pachuca,Tigres UANL,1.0,0.0,H,2012,1.0,2012-10-28,1.0,0.0,3,1.4,1.0,1.0,0.0,2012-10-28,0.0,1.0,0,1.6,1.6,0.6,1.0,1,1,0,-0.20000000000000018,-0.6000000000000001,0.4
2012-10-28,18:00:00,Puebla,Atlante,1.0,2.0,A,2012,3.0,2012-10-28,1.0,2.0,0,0.2,0.8,1.8,-1.0,2012-10-28,2.0,1.0,3,1.4,1.4,1.2,0.19999999999999996,2,3,1,-1.2,-0.5999999999999999,0.6000000000000001
2012-10-28,18:00:00,Pumas UNAM,Club América,0.0,1.0,A,2012,1.0,2012-10-28,0.0,1.0,0,1.4,0.6,1.4,-0.7999999999999999,2012-10-28,1.0,0.0,3,2.2,1.4,0.6,0.7999999999999999,2,1,-1,-0.8000000000000003,-0.7999999999999999,0.7999999999999999
2012-10-28,23:00:00,Guadalajara,Atlas,2.0,0.0,H,2012,2.0,2012-10-28,2.0,0.0,3,1.0,0.8,1.2,-0.3999999999999999,2012-10-28,0.0,2.0,0,0.2,1.0,2.4,-1.4,1,2,1,0.8,-0.19999999999999996,-1.2
2012-11-08,02:30:00,León,Santos Laguna,3.0,0.0,H,2012,3.0,2012-11-08,3.0,0.0,3,2.4,2.4,0.8,1.5999999999999999,2012-11-08,0.0,3.0,0,0.4,1.0,2.2,-1.2000000000000002,1,1,0,2.0,1.4,-1.4000000000000001
2012-11-08,23:00:00,Club América,Atlas,1.0,1.0,D,2012,2.0,2012-11-08,1.0,1.0,1,2.2,1.2,0.6,0.6,2012-11-08,1.0,1.0,1,0.0,0.8,2.6,-1.8,1,2,1,2.2,0.3999999999999999,-2.0
2012-11-08,01:30:00,Chiapas,Atlante,1.0,2.0,A,2012,3.0,2012-11-08,1.0,2.0,0,1.6,1.0,1.0,0.0,2012-11-08,2.0,1.0,3,1.4,1.6,1.4,0.20000000000000018,2,3,1,0.20000000000000018,-0.6000000000000001,-0.3999999999999999
2012-11-11,03:00:00,Atlético de San Luis,Toluca FC,0.0,2.0,A,2012,2.0,2012-11-11,0.0,2.0,0,1.8,1.2,0.8,0.3999999999999999,2012-11-11,2.0,0.0,3,1.8,1.6,1.4,0.20000000000000018,3,1,-2,0.0,-0.40000000000000013,-0.5999999999999999
2012-11-11,01:00:00,Tigres UANL,Club América,1.0,1.0,D,2012,2.0,2012-11-11,1.0,1.0,1,1.0,1.2,0.8,0.3999999999999999,2012-11-11,1.0,1.0,1,2.2,1.2,0.6,0.6,1,1,0,-1.2000000000000002,0.0,0.20000000000000007
2012-11-11,01:00:00,Pachuca,Chiapas,2.0,1.0,H,2012,3.0,2012-11-11,2.0,1.0,3,1.4,0.6,0.6,0.0,2012-11-11,1.0,2.0,0,1.4,1.2,1.4,-0.19999999999999996,1,2,1,0.0,-0.6,-0.7999999999999999
2012-11-11,18:00:00,Puebla,Querétaro,0.0,1.0,A,2012,1.0,2012-11-11,0.0,1.0,0,0.2,0.6,1.6,-1.0,2012-11-11,1.0,0.0,3,0.2,1.0,1.8,-0.8,2,2,0,0.0,-0.4,-0.19999999999999996
2012-11-11,23:00:00,Guadalajara,Tijuana,0.0,2.0,A,2012,2.0,2012-11-11,0.0,2.0,0,1.0,0.8,1.0,-0.19999999999999996,2012-11-11,2.0,0.0,3,1.4,1.4,1.2,0.19999999999999996,1,2,1,-0.3999999999999999,-0.5999999999999999,-0.19999999999999996
2012-11-11,18:00:00,Pumas UNAM,Atlante,3.0,2.0,H,2012,5.0,2012-11-11,3.0,2.0,3,1.4,0.6,1.4,-0.7999999999999999,2012-11-11,2.0,3.0,0,2.0,1.8,1.2,0.6000000000000001,2,3,1,-0.6000000000000001,-1.2000000000000002,0.19999999999999996
2012-11-15,01:00:00,Cruz Azul,León,2.0,1.0,H,2012,3.0,2012-11-15,2.0,1.0,3,1.6,1.8,1.2,0.6000000000000001,2012-11-15,1.0,2.0,0,2.4,2.6,0.8,1.8,1,1,0,-0.7999999999999998,-0.8,0.3999999999999999
2012-11-15,03:00:00,Morelia,Club América,0.0,2.0,A,2012,2.0,2012-11-15,0.0,2.0,0,2.2,1.6,0.6,1.0,2012-11-15,2.0,0.0,3,2.2,1.2,0.6,0.6,2,1,-1,0.0,0.40000000000000013,0.0
2012-11-16,01:00:00,Monterrey,Tijuana,0.0,1.0,A,2012,1.0,2012-11-16,0.0,1.0,0,1.6,1.6,1.6,0.0,2012-11-16,1.0,0.0,3,1.8,1.6,1.0,0.6000000000000001,1,2,1,-0.19999999999999996,0.0,0.6000000000000001
2012-11-16,03:00:00,Guadalajara,Toluca FC,1.0,2.0,A,2012,3.0,2012-11-16,1.0,2.0,0,0.8,0.8,1.4,-0.5999999999999999,2012-11-16,2.0,1.0,3,2.4,2.0,1.0,1.0,1,1,0,-1.5999999999999999,-1.2,0.3999999999999999
2012-11-17,23:00:00,Club América,Morelia,1.0,2.0,A,2012,3.0,2012-11-17,1.0,2.0,0,2.2,1.2,0.4,0.7999999999999999,2012-11-17,2.0,1.0,3,2.0,1.4,0.8,0.5999999999999999,1,2,1,0.20000000000000018,-0.19999999999999996,-0.4
2012-11-18,18:00:00,Toluca FC,Guadalajara,3.0,1.0,H,2012,4.0,2012-11-18,3.0,1.0,3,2.4,2.2,1.2,1.0000000000000002,2012-11-18,1.0,3.0,0,0.8,1.0,1.6,-0.6000000000000001,1,1,0,1.5999999999999999,1.2000000000000002,-0.40000000000000013
2012-11-18,01:00:00,León,Cruz Azul,3.0,0.0,H,2012,3.0,2012-11-18,3.0,0.0,3,1.8,2.2,1.0,1.2000000000000002,2012-11-18,0.0,3.0,0,2.2,2.2,1.2,1.0000000000000002,1,1,0,-0.40000000000000013,0.0,-0.19999999999999996
2012-11-19,00:30:00,Tijuana,Monterrey,1.0,1.0,D,2012,2.0,2012-11-19,1.0,1.0,1,1.8,1.6,1.0,0.6000000000000001,2012-11-19,1.0,1.0,1,1.0,1.0,1.4,-0.3999999999999999,2,1,-1,0.8,0.6000000000000001,-0.3999999999999999
2012-11-23,03:00:00,León,Tijuana,2.0,0.0,H,2012,2.0,2012-11-23,2.0,0.0,3,1.8,2.4,1.0,1.4,2012-11-23,0.0,2.0,0,1.8,1.4,0.8,0.5999999999999999,1,2,1,0.0,1.0,0.19999999999999996
2012-11-23,01:00:00,Club América,Toluca FC,0.0,2.0,A,2012,2.0,2012-11-23,0.0,2.0,0,1.6,1.2,0.8,0.3999999999999999,2012-11-23,2.0,0.0,3,2.4,2.2,1.2,1.0000000000000002,1,1,0,-0.7999999999999998,-1.0000000000000002,-0.3999999999999999
2012-11-25,18:00:00,Toluca FC,Club América,1.0,2.0,A,2012,3.0,2012-11-25,1.0,2.0,0,2.4,1.8,1.0,0.8,2012-11-25,2.0,1.0,3,1.0,1.0,1.2,-0.19999999999999996,1,1,0,1.4,0.8,-0.19999999999999996
2012-11-26,00:30:00,Tijuana,León,3.0,0.0,H,2012,3.0,2012-11-26,3.0,0.0,3,1.6,1.0,0.8,0.19999999999999996,2012-11-26,0.0,3.0,0,2.4,2.6,0.6,2.0,2,1,-1,-0.7999999999999998,-1.6,0.20000000000000007
2012-11-30,03:00:00,Tijuana,Toluca FC,2.0,1.0,H,2012,3.0,2012-11-30,2.0,1.0,3,2.0,1.4,0.6,0.7999999999999999,2012-11-30,1.0,2.0,0,2.4,2.0,0.8,1.2,2,1,-1,-0.3999999999999999,-0.6000000000000001,-0.20000000000000007
2012-12-08,18:00:00,Pumas UNAM,Toluca FC,1.0,2.0,A,2012,3.0,2012-12-08,1.0,2.0,0,1.8,1.2,1.8,-0.6000000000000001,2012-12-08,2.0,1.0,3,1.8,1.8,1.2,0.6000000000000001,2,1,-1,0.0,-0.6000000000000001,0.6000000000000001
2012-12-08,18:00:00,Puebla,Cruz Azul,0.0,1.0,A,2012,1.0,2012-12-08,0.0,1.0,0,0.0,0.4,1.6,-1.2000000000000002,2012-12-08,1.0,0.0,3,2.0,2.0,1.6,0.3999999999999999,2,1,-1,-2.0,-1.6,0.0
2012-12-08,01:00:00,Pachuca,Tijuana,2.0,2.0,D,2012,4.0,2012-12-08,2.0,2.0,1,2.0,1.0,0.6,0.4,2012-12-08,2.0,2.0,1,2.0,1.4,0.8,0.5999999999999999,1,2,1,0.0,-0.3999999999999999,-0.20000000000000007
2012-12-08,01:00:00,Tigres UANL,Querétaro,2.0,2.0,D,2012,4.0,2012-12-08,2.0,2.0,1,1.0,1.2,0.8,0.3999999999999999,2012-12-08,2.0,2.0,1,0.8,0.8,1.2,-0.3999999999999999,1,2,1,0.19999999999999996,0.3999999999999999,-0.3999999999999999
2012-12-08,03:00:00,Atlético de San Luis,Monterrey,1.0,1.0,D,2012,2.0,2012-12-08,1.0,1.0,1,1.2,1.0,1.2,-0.19999999999999996,2012-12-08,1.0,1.0,1,1.2,1.2,1.2,0.0,3,1,-2,0.0,-0.19999999999999996,0.0
2013-01-04,03:00:00,Guadalajara,Club América,0.0,2.0,A,2013,2.0,2013-01-04,0.0,2.0,0,0.6,1.0,2.0,-1.0,2013-01-04,2.0,0.0,3,1.4,1.2,1.2,0.0,1,1,0,-0.7999999999999999,-0.19999999999999996,0.8
2013-01-08,00:00:00,Guadalajara,Veracruz,0.0,2.0,A,2013,2.0,2013-01-08,0.0,2.0,0,0.6,0.8,1.8,-1.0,2013-01-08,2.0,0.0,3,2.0,1.4,0.6,0.7999999999999999,1,3,2,-1.4,-0.5999999999999999,1.2000000000000002
2013-01-08,02:00:00,Puebla,Santos Laguna,1.0,1.0,D,2013,2.0,2013-01-08,1.0,1.0,1,0.0,0.2,1.4,-1.2,2013-01-08,1.0,1.0,1,0.2,1.0,2.8,-1.7999999999999998,2,1,-1,-0.2,-0.8,-1.4
2013-01-08,02:00:00,Querétaro,Monterrey,3.0,3.0,D,2013,6.0,2013-01-08,3.0,3.0,1,1.0,1.2,1.4,-0.19999999999999996,2013-01-08,3.0,3.0,1,1.2,1.2,1.2,0.0,2,1,-1,-0.19999999999999996,0.0,0.19999999999999996
2013-01-08,02:00:00,Toluca FC,Pumas UNAM,0.0,0.0,D,2013,0.0,2013-01-08,0.0,0.0,1,1.8,1.8,1.2,0.6000000000000001,2013-01-08,0.0,0.0,1,1.2,1.0,2.0,-1.0,1,2,1,0.6000000000000001,0.8,-0.8
2013-01-08,02:45:00,Tigres UANL,Morelia,1.0,2.0,A,2013,3.0,2013-01-08,1.0,2.0,0,1.0,1.6,1.2,0.40000000000000013,2013-01-08,2.0,1.0,3,2.0,1.4,1.0,0.3999999999999999,1,2,1,-1.0,0.20000000000000018,0.19999999999999996
2013-01-08,03:00:00,León,Club América,1.0,1.0,D,2013,2.0,2013-01-08,1.0,1.0,1,1.8,1.8,1.0,0.8,2013-01-08,1.0,1.0,1,1.8,1.4,1.0,0.3999999999999999,1,1,0,0.0,0.40000000000000013,0.0
2013-01-09,01:00:00,Monterrey,Atlas,0.0,0.0,D,2013,0.0,2013-01-09,0.0,0.0,1,1.2,1.6,1.6,0.0,2013-01-09,0.0,0.0,1,0.2,0.8,2.2,-1.4000000000000001,1,2,1,1.0,0.8,-0.6000000000000001
2013-01-09,03:00:00,Chiapas,Tijuana,3.0,1.0,H,2013,4.0,2013-01-09,3.0,1.0,3,0.8,1.2,1.8,-0.6000000000000001,2013-01-09,1.0,3.0,0,1.6,1.6,1.2,0.40000000000000013,2,2,0,-0.8,-0.40000000000000013,0.6000000000000001
2013-01-09,23:00:00,Guadalajara,Toluca FC,0.0,0.0,D,2013,0.0,2013-01-09,0.0,0.0,1,0.0,0.4,2.2,-1.8000000000000003,2013-01-09,0.0,0.0,1,1.4,1.2,1.0,0.19999999999999996,1,1,0,-1.4,-0.7999999999999999,1.2000000000000002
2013-01-09,18:00:00,Puebla,Atlante,1.0,0.0,H,2013,1.0,2013-01-09,1.0,0.0,3,0.2,0.4,1.2,-0.7999999999999999,2013-01-09,0.0,1.0,0,2.0,2.2,1.6,0.6000000000000001,2,3,1,-1.8,-1.8000000000000003,-0.40000000000000013
2013-01-12,02:06:00,León,Morelia,4.0,0.0,H,2013,4.0,2013-01-12,4.0,0.0,3,1.4,1.4,1.2,0.19999999999999996,2013-01-12,0.0,4.0,0,2.0,1.4,1.0,0.3999999999999999,1,2,1,-0.6000000000000001,0.0,0.19999999999999996
2013-01-12,23:00:00,Club América,Tigres UANL,1.0,1.0,D,2013,2.0,2013-01-12,1.0,1.0,1,1.4,1.2,1.2,0.0,2013-01-12,1.0,1.0,1,1.0,1.8,1.2,0.6000000000000001,1,1,0,0.3999999999999999,-0.6000000000000001,0.0
2013-01-13,01:00:00,Tijuana,León,1.0,0.0,H,2013,1.0,2013-01-13,1.0,0.0,3,1.4,1.6,1.6,0.0,2013-01-13,0.0,1.0,0,2.0,2.0,0.8,1.2,2,1,-1,-0.6000000000000001,-0.3999999999999999,0.8
2013-01-13,01:00:00,Monterrey,Morelia,1.0,0.0,H,2013,1.0,2013-01-13,1.0,0.0,3,0.8,1.0,1.2,-0.19999999999999996,2013-01-13,0.0,1.0,0,1.4,1.0,1.8,-0.8,1,2,1,-0.5999999999999999,0.0,-0.6000000000000001
2013-01-13,03:00:00,Atlas,Pachuca,2.0,0.0,H,2013,2.0,2013-01-13,2.0,0.0,3,0.4,0.6,1.6,-1.0,2013-01-13,0.0,2.0,0,1.6,1.2,1.0,0.19999999999999996,2,1,-1,-1.2000000000000002,-0.6,0.6000000000000001
2013-01-13,18:00:00,Toluca FC,Puebla,1.0,1.0,D,2013,2.0,2013-01-13,1.0,1.0,1,1.0,0.8,1.0,-0.19999999999999996,2013-01-13,1.0,1.0,1,0.8,0.6,1.0,-0.4,1,2,1,0.19999999999999996,0.20000000000000007,0.0
2013-01-14,00:00:00,Atlante,Tigres UANL,1.0,3.0,A,2013,4.0,2013-01-14,1.0,3.0,0,1.8,1.8,1.4,0.40000000000000013,2013-01-14,3.0,1.0,3,0.6,1.0,1.4,-0.3999999999999999,3,1,-2,1.2000000000000002,0.8,0.0
2013-01-19,01:30:00,Chiapas,Monterrey,1.0,1.0,D,2013,2.0,2013-01-19,1.0,1.0,1,1.2,1.6,1.8,-0.19999999999999996,2013-01-19,1.0,1.0,1,1.4,1.2,1.0,0.19999999999999996,2,1,-1,-0.19999999999999996,0.40000000000000013,0.8
2013-01-19,02:35:00,León,Toluca FC,1.0,2.0,A,2013,3.0,2013-01-19,1.0,2.0,0,1.4,1.4,1.0,0.3999999999999999,2013-01-19,2.0,1.0,3,1.2,0.8,0.8,0.0,1,1,0,0.19999999999999996,0.5999999999999999,0.19999999999999996
2013-01-19,23:00:00,Club América,Atlante,4.0,0.0,H,2013,4.0,2013-01-19,4.0,0.0,3,1.6,1.2,1.0,0.19999999999999996,2013-01-19,0.0,4.0,0,1.2,1.4,1.8,-0.40000000000000013,1,3,2,0.40000000000000013,-0.19999999999999996,-0.8
2013-01-20,23:00:00,Guadalajara,Cruz Azul,1.0,1.0,D,2013,2.0,2013-01-20,1.0,1.0,1,0.2,0.4,1.8,-1.4,2013-01-20,1.0,1.0,1,2.0,1.6,1.2,0.40000000000000013,1,1,0,-1.8,-1.2000000000000002,0.6000000000000001
2013-01-20,18:00:00,Pumas UNAM,Tijuana,1.0,2.0,A,2013,3.0,2013-01-20,1.0,2.0,0,0.8,0.8,2.0,-1.2,2013-01-20,2.0,1.0,3,2.0,1.8,1.2,0.6000000000000001,2,2,0,-1.2,-1.0,0.8
